minute,load_kw
142698,549.95766624
142699,550.95125796
142700,548.9640745199999
142701,550.2060662400002
142702,552.19324968
142703,550.95125796
142704,550.9512579599999
142705,555.42242484
142706,556.4160165599999
142707,555.42242484
142708,557.9064082799999
142709,557.90640828
142710,556.6644165600001
142711,556.66441656
142712,557.65800828
142713,554.4288331199999
142714,554.4288331199999
142715,553.4352413999999
142716,553.4352414
142717,551.19965796
142718,553.4352414
142719,552.4416496800001
142720,554.67723312
142721,551.69645796
142722,551.69645796
142723,550.45446624
142724,549.46087452
142725,548.2188828000001
142726,547.7220828000001
142727,547.7220828000001
142728,547.9704828
142729,547.9704828
142730,547.22529108
142731,550.70286624
142732,550.70286624
142733,551.69645796
142734,551.44805796
142735,552.44164968
142736,552.44164968
142737,554.67723312
142738,555.67082484
142739,557.9064082799999
142740,556.66441656
142741,555.67082484
142742,553.4352413999999
142743,552.4416496800001
142744,551.44805796
142745,551.44805796
142746,551.4480579599999
142747,553.6836414
142748,553.6836413999999
142749,553.4352414
142750,555.67082484
142751,555.67082484
142752,554.42883312
142753,552.9384414
142754,554.18043312
142755,554.18043312
142756,553.1868414
142757,554.4288331199999
142758,555.67082484
142759,554.42883312
142760,554.4288331199999
142761,555.42242484
142762,554.1804331200001
142763,555.42242484
142764,556.66441656
142765,556.66441656
142766,556.66441656
142767,556.91281656
142768,554.92563312
142769,551.6964579600001
142770,549.46087452
142771,549.21247452
142772,547.9704828
142773,549.95766624
142774,553.1868413999999
142775,554.1804331200001
142776,552.19324968
142777,554.42883312
142778,553.1868414
142779,551.94484968
142780,553.1868413999999
142781,552.6900413999999
142782,551.6964496799999
142783,551.6964496799999
142784,551.94484968
142785,550.70285796
142786,551.1996579600001
142787,550.9512579600001
142788,550.95125796
142789,551.9448496800001
142790,552.19324968
142791,555.42242484
142792,556.66441656
142793,556.91281656
142794,555.91922484
142795,555.9192248400001
142796,554.92563312
142797,552.44164968
142798,549.95766624
142799,547.2252828000001
142800,547.2252828
142801,548.2188745199999
142802,548.4672745199999
142803,550.95125796
142804,552.6900496800001
142805,552.69004968
142806,551.69645796
142807,553.9320414000001
142808,553.6836413999999
142809,554.4288331199999
142810,552.19324968
142811,553.1868414
142812,551.94484968
142813,553.1868413999999
142814,551.94484968
142815,554.18043312
142816,553.1868413999999
142817,554.42883312
142818,554.4288331199999
142819,555.67082484
142820,556.66441656
142821,555.42242484
142822,555.42242484
142823,554.1804331200001
142824,555.42242484
142825,554.18043312
142826,553.93203312
142827,552.9384414
142828,553.1868413999999
142829,551.1996579600001
142830,550.45446624
142831,551.6964579600001
142832,550.20606624
142833,551.19965796
142834,550.9512579599999
142835,552.9384413999999
142836,554.18043312
142837,555.42242484
142838,553.1868414
142839,555.42242484
142840,554.42883312
142841,553.4352414
142842,553.6836413999999
142843,555.91922484
142844,554.67723312
142845,555.67082484
142846,555.42242484
142847,552.9384414
142848,550.95125796
142849,550.95125796
142850,550.9512579599999
142851,550.95125796
142852,554.42883312
142853,553.93203312
142854,553.9320331199999
142855,553.9320331199999
142856,555.17402484
142857,555.1740248399999
142858,555.42242484
142859,555.42242484
142860,554.18043312
142861,553.1868413999999
142862,552.19324968
142863,553.1868413999999
142864,550.95125796
142865,550.95125796
142866,551.9448496800001
142867,550.45445796
142868,550.7028579600001
142869,551.94484968
142870,551.94484968
142871,550.9512579599999
142872,553.4352414
142873,554.42883312
142874,556.66441656
142875,555.67082484
142876,555.6708248399999
142877,554.42883312
142878,554.4288331199999
142879,554.4288331199999
142880,554.67723312
142881,555.67082484
142882,556.9128165599999
142883,556.91281656
142884,553.6836414
142885,555.67082484
142886,555.6708248399999
142887,555.6708248399999
142888,555.67082484
142889,558.9
142890,558.9
142891,557.65800828
142892,556.66441656
142893,555.67082484
142894,554.6772331200001
142895,554.67723312
142896,555.91922484
142897,556.91281656
142898,556.91281656
142899,557.9064082799999
142900,557.90640828
142901,556.6644165600001
142902,551.94484968
142903,552.9384414
142904,552.9384414
142905,552.9384414
142906,554.1804331199999
142907,557.6580082799999
142908,556.6644165600001
142909,556.66441656
142910,556.66441656
142911,556.66441656
142912,556.6644165600001
142913,556.4160165599999
142914,556.41601656
142915,553.93203312
142916,553.9320331199999
142917,555.17402484
142918,556.41601656
142919,555.1740248399999
142920,556.9960222800001
142921,557.3276280000002
142922,557.6592337200002
142923,558.4048311600002
142924,560.0611954800004
142925,560.0611540800003
142926,561.5515044000002
142927,561.5514712800002
142928,563.0418216000003
142929,565.1945884800003
142930,568.4237553600003
142931,567.7613553600002
142932,569.4173388000003
142933,569.1689470800002
142934,567.2645802000002
142935,565.1118133200002
142936,563.3730381600002
142937,562.1310464400003
142938,560.5578547200003
142939,559.8126464400003
142940,561.3030216000003
142941,562.2966050400003
142942,563.2073967600003
142943,563.5385884800003
142944,565.6085636400003
142945,566.1053470800003
142946,566.1881222400003
142947,565.2773056800003
142948,564.7804891200002
142949,564.2836808400003
142950,564.3664808400002
142951,566.3536725600003
142952,568.0924642800003
142953,569.5828560000003
142954,568.0924642800003
142955,568.0924560000003
142956,566.4364642800003
142957,566.2708560000003
142958,566.8504477200003
142959,567.0160394400003
142960,564.4492477200004
142961,566.1880146000003
142962,566.4363980400004
142963,566.9331649200003
142964,568.3407318000003
142965,571.2386904000002
142966,571.6526655600003
142967,570.8246490000002
142968,569.7482490000003
142969,569.9138407200002
142970,570.2450241600003
142971,569.1686241600003
142972,569.4170158800002
142973,570.9073993200002
142974,571.0729993200003
142975,570.4106076000002
142976,571.9837993200002
142977,573.4741910400003
142978,573.2258076000003
142979,574.1366158800002
142980,574.5506241600003
142981,574.0538324400002
142982,573.5570407200003
142983,573.3914407200002
142984,573.2258407200003
142985,571.8182655600003
142986,569.2515152400003
142987,568.8375566400002
142988,567.5955980400003
142989,567.5128228800003
142990,568.6720228800002
142991,569.6656146000003
142992,569.7484063200003
142993,571.2387814800003
142994,571.7355649200003
142995,572.1495566400004
142996,572.7291483600004
142997,572.3151483600003
142998,569.2515649200003
142999,568.4235649200003
143000,565.9395814800004
143001,567.0987732000003
143002,568.0095649200003
143003,570.1623566400003
143004,571.0731566400002
143005,569.9139566400003
143006,569.6655483600002
143007,566.1879566400003
143008,565.8567483600002
143009,565.4427483600002
143010,567.5127400800002
143011,564.3663649200001
143012,567.6783483600003
143013,567.2643649200003
143014,566.9331732000003
143015,566.8503814800002
143016,569.4999732000003
143017,567.9267980400002
143018,568.9203897600003
143019,567.9267980400002
143020,568.9203897600003
143021,566.6848063200002
143022,567.4300063200002
143023,567.1816146000002
143024,566.8504311600002
143025,566.1052560000002
143026,564.2009056800003
143027,562.2965470800002
143028,560.8061802000003
143029,561.6341884800001
143030,562.0481802000002
143031,563.7869388000001
143032,564.4493139600003
143033,565.6912974000003
143034,562.2137139600003
143035,561.5513388000003
143036,560.2265802000004
143037,560.8889967600002
143038,559.5642216000003
143039,562.7106133200002
143040,561.7170133200003
143041,564.4493802000004
143042,562.8761884800003
143043,562.4621967600003
143044,562.0482050400003
143045,561.7998216000003
143046,561.5514381600002
143047,563.0418298800003
143048,563.9526298800002
143049,562.6278464400003
143050,562.2966547200003
143051,562.2138630000003
143052,561.7998795600004
143053,562.1310630000004
143054,563.7870298800002
143055,561.8826133200002
143056,560.3921884800004
143057,559.9781636400003
143058,558.9017636400002
143059,559.1501553600003
143060,562.7937528000003
143061,563.5393750800005
143062,564.1193808000004
143063,564.0369865200005
143064,563.9546088000004
143065,562.4642088000005
143066,565.1137756800005
143067,569.0053342800005
143068,572.6484928800004
143069,574.0560514800005
143070,577.0368100800005
143071,577.1196018000004
143072,576.2088018000004
143073,575.2152100800005
143074,576.6228018000004
143075,575.7120100800005
143076,573.9732266400003
143077,571.6548597600005
143078,572.5656763200004
143079,571.8205011600005
143080,575.6292763200005
143081,580.1832432000004
143082,583.5780100800005
143083,585.7307769600004
143084,589.2083438400005
143085,589.7879604000004
143086,590.3675769600004
143087,591.2783935200005
143088,593.3483935200004
143089,594.3419935200004
143090,596.0807686800005
143091,595.6667521200004
143092,597.5711272800004
143093,597.6539190000003
143094,596.5775272800004
143095,595.4183438400004
143096,596.9087438400004
143097,598.2335355600004
143098,601.9595107200004
143099,602.7047272800004
143100,604.2775381200004
143101,605.6019489600003
143102,606.0155680800003
143103,604.6075954800003
143104,607.7535649200003
143105,610.0719400800002
143106,611.8107152400003
143107,609.4923235200002
143108,610.0719152400003
143109,607.5879318000002
143110,606.3459400800002
143111,606.7599400800002
143112,610.2375152400002
143113,609.2439235200002
143114,610.7343152400002
143115,611.3967152400003
143116,609.8235318000003
143117,608.0019483600001
143118,608.4159483600002
143119,607.5879566400002
143120,607.5879566400002
143121,608.5815483600002
143122,609.8235400800003
143123,606.3459649200001
143124,606.3459649200001
143125,605.1039732000003
143126,605.6835649200002
143127,605.8491649200002
143128,610.4859318000002
143129,611.7279235200002
143130,611.8107235200002
143131,611.2311318000003
143132,611.0655318000003
143133,610.4859318000002
143134,610.2375318000002
143135,611.1483235200003
143136,610.0719318000002
143137,610.1547235200002
143138,607.5051400800002
143139,607.6707318000001
143140,608.0847235200001
143141,608.4987152400003
143142,607.7535235200003
143143,610.4031069600002
143144,611.0655069600002
143145,611.4795069600002
143146,610.4031152400003
143147,612.8042986800002
143148,611.4795069600002
143149,611.6451069600002
143150,612.8042986800002
143151,615.2882821200003
143152,613.4666986800003
143153,614.3774986800003
143154,614.1290986800002
143155,617.0270655600003
143156,619.3454407200003
143157,622.4918076000001
143158,624.4789744800003
143159,628.2049413600001
143160,631.7654655600002
143161,635.9055814800001
143162,640.4596974000001
143163,645.84181332
143164,649.4023375200002
143165,650.1475375200001
143166,652.3003292400001
143167,657.1855209600001
143168,662.1535126800002
143169,666.6247044000002
143170,669.9367044000002
143171,674.6562878400002
143172,673.4971044000001
143173,673.3315126800001
143174,672.1723292400002
143175,671.5927375200001
143176,669.2743623600002
143177,669.6883540800002
143178,669.1087540800003
143179,668.7775540800003
143180,668.8603540800002
143181,666.8731706400001
143182,667.4527623600003
143183,668.0323540800002
143184,669.0259458000002
143185,668.3635458000001
143186,665.7967375200002
143187,659.4211623600002
143188,655.8607623600002
143189,650.4787789200002
143190,647.5807789200002
143191,648.4915623600002
143192,650.0647458000001
143193,648.8227540800002
143194,651.3895292400002
143195,646.1731375200003
143196,643.2751375200003
143197,640.9567292400003
143198,640.3771044000002
143199,637.8102961200001
143200,639.9630795600002
143201,641.7018630000001
143202,639.7974712800002
143203,638.6382795600001
143204,637.4790878400001
143205,637.5618878400002
143206,635.8231044000001
143207,636.4855044000001
143208,634.7467209600002
143209,633.0079292400002
143210,631.2691375200001
143211,628.53675408
143212,632.1799458000002
143213,640.4599209600001
143214,648.7399044000001
143215,653.4594878400001
143216,659.1726630000001
143217,659.7522547200001
143218,653.8734712800001
143219,647.5806878400002
143220,646.4214878400002
143221,645.2622878400002
143222,643.1094961200002
143223,643.1094961200002
143224,644.1030878400002
143225,644.1030961200003
143226,643.5235126800002
143227,643.9375209600003
143228,642.3643458000003
143229,643.6891706400003
143230,646.2559789200002
143231,649.1539789200002
143232,653.4595706400003
143233,658.0963540800002
143234,659.5867375200003
143235,661.7395209600003
143236,664.7202961200002
143237,666.2934795600002
143238,667.8666630000001
143239,666.2106547200002
143240,662.6502630000001
143241,659.6694712800002
143242,654.4530961200002
143243,650.3131126800001
143244,652.0519044
143245,651.4723126800001
143246,648.4915375200001
143247,644.1859458000001
143248,641.8675458000001
143249,637.1479623600002
143250,633.3391706400001
143251,632.75955408
143252,633.3391540800001
143253,636.8995458000002
143254,640.04593752
143255,646.1731044000002
143256,650.3130878400002
143257,655.6122630000002
143258,654.1218712800002
143259,658.2618630000002
143260,660.0834712800003
143261,659.0899044000001
143262,660.3319209600002
143263,664.3891126800003
143264,662.9815209600002
143265,658.8415292400002
143266,658.6759044000003
143267,657.5166878400003
143268,655.5294795600001
143269,652.5486795600002
143270,653.1282795600002
143271,651.3066961200002
143272,650.7271044000001
143273,648.4915209600001
143274,648.7399209600002
143275,649.3195126800003
143276,650.3131044000003
143277,652.0518878400002
143278,655.4466630000003
143279,654.3702712800002
143280,651.8862878400001
143281,650.23029612
143282,650.23029612
143283,650.8099209600001
143284,649.8991375200001
143285,649.9819458000002
143286,649.5679623600001
143287,641.3708120400003
143288,632.5940368800002
143289,628.5368451600001
143290,622.9064700000001
143291,619.5116700000002
143292,619.3460534400002
143293,619.8428368800002
143294,621.0020203200002
143295,623.1547954800002
143296,623.5687872000002
143297,629.0335789200002
143298,632.7595789200002
143299,638.0587623600002
143300,648.6571292400001
143301,658.0135044000001
143302,668.6118712800002
143303,674.9046464400001
143304,683.7642298800001
143305,687.3246298800002
143306,690.8850298800002
143307,690.3054381600002
143308,695.10782988
143309,693.8658381600002
143310,692.8722464400003
143311,691.9614547200002
143312,690.8022630000003
143313,687.7386795600003
143314,687.2418795600003
143315,685.3374878400002
143316,684.5922878400003
143317,686.9934878400002
143318,691.8786712800002
143319,695.3562630000002
143320,699.9930464400002
143321,703.0566464400002
143322,703.2222464400002
143323,701.6490630000002
143324,701.1522712800003
143325,699.3306878400002
143326,700.5726795600002
143327,700.5726795600003
143328,699.1650630000003
143329,697.9230464400002
143330,696.7638298800002
143331,694.3626216000001
143332,692.9550050400001
143333,690.5537967600001
143334,682.7706298800001
143335,678.7134381600002
143336,674.4078464400002
143337,667.8666712800002
143338,659.8351126800002
143339,657.0199126800002
143340,651.7207292400002
143341,645.4279540800002
143342,641.9503540800002
143343,642.1159458000002
143344,639.7147375200001
143345,636.0715375200002
143346,634.66392096
143347,627.5431540800002
143348,623.0719706400002
143349,624.3139872000003
143350,624.3140120400001
143351,626.7152203200002
143352,634.4155872000001
143353,639.6319706400002
143354,641.2879540800001
143355,647.2495044000001
143356,650.727063
143357,650.2302547200001
143358,653.2110216000001
143359,655.6121967600001
143360,654.9497967600003
143361,653.2110133200001
143362,652.5486216000002
143363,649.6506464400002
143364,645.1794878400002
143365,645.8419126800002
143366,645.4279458000002
143367,648.5743458000002
143368,651.4723458000002
143369,657.1855209600002
143370,657.7651126800002
143371,668.8602712800002
143372,675.2358630000002
143373,685.3374298800002
143374,692.9550133200001
143375,702.4769884800002
143376,701.2349967600001
143377,704.1329802000002
143378,700.4898133200002
143379,701.1522133200002
143380,699.9102216000001
143381,701.1522133200002
143382,697.9230381600001
143383,700.9038133200002
143384,700.9038216000001
143385,701.1522298800003
143386,694.7766630000002
143387,693.2034630000002
143388,687.2418961200003
143389,676.3951375200002
143390,668.5291540800001
143391,664.8031623600002
143392,663.7267706400002
143393,663.8923706400003
143394,667.8667623600002
143395,670.2679706400002
143396,672.9175789200002
143397,669.8540037600002
143398,665.1344203200001
143399,660.8288368800002
143400,654.1220700000001
143401,649.4024865600002
143402,643.0268948400002
143403,635.4921362400003
143404,627.0465859200001
143405,623.1549942000003
143406,620.0085942000002
143407,619.0150024800002
143408,621.8301776400001
143409,626.1357362400001
143410,627.8745196800003
143411,626.3013362400002
143412,626.7153362400002
143413,624.3141610800002
143414,621.9957942000003
143415,619.6774273200002
143416,618.9322438800002
143417,614.6266935600004
143418,613.5503184000003
143419,611.7287349600002
143420,614.2127432400001
143421,618.9323349600002
143422,621.6647184000001
143423,622.7411101200003
143424,626.3014852800003
143425,625.1422770000003
143426,620.3398935600002
143427,621.9130770000004
143428,621.9130770000002
143429,620.0914935600003
143430,618.1043101200003
143431,615.5375349600002
143432,612.5567598000001
143433,614.5439680800002
143434,617.5247680800003
143435,622.9067432400003
143436,629.0339101200003
143437,630.0275266800003
143438,631.1039184000002
143439,631.1867184000002
143440,628.2059432400002
143441,627.1295598000003
143442,629.1167432400002
143443,629.1167432400002
143444,621.9131763600002
143445,619.0151763600003
143446,617.0279929200002
143447,612.9708094800002
143448,607.6716343200003
143449,609.5760260400003
143450,607.2576508800003
143451,602.3724674400003
143452,594.8377005600003
143453,589.7041171200002
143454,582.1693502400002
143455,575.0485833600002
143456,569.1698082000003
143457,570.2461999200002
143458,569.5009999200003
143459,567.6794164800003
143460,566.6026107600003
143461,564.0354133200001
143462,559.89503244
143463,556.4170515600001
143464,555.17464584
143465,559.3146375599999
143466,563.7030292799999
143467,568.091421
143468,572.23141272
143469,577.61339616
143470,577.61339616
143471,577.61339616
143472,581.7533878799999
143473,584.6513878799999
143474,587.5493878799999
143475,591.6893795999999
143476,595.82937132
143477,595.82937132
143478,595.8293713199998
143479,594.5873796
143480,590.44738788
143481,587.30098788
143482,584.15458788
143483,580.26299616
143484,572.23141272
143485,565.8558375599999
143486,563.6202541199999
143487,563.6202541199999
143488,562.3782623999999
143489,567.7602458399999
143490,572.89382928
143491,574.135821
143492,573.14222928
143493,575.37781272
143494,576.37140444
143495,576.61980444
143496,576.37140444
143497,577.36499616
143498,579.02100444
143499,580.9254127199999
143500,590.1989878799999
143501,599.7209630399999
143502,607.0073547599999
143503,613.6313299199999
143504,620.00690508
143505,619.01331336
143506,616.77772992
143507,612.3893382
143508,608.2493464799999
143509,603.1157630399999
143510,599.96936304
143511,598.06495476
143512,602.45334648
143513,605.3513464800001
143514,610.48492992
143515,614.6249216399999
143516,618.7649133599999
143517,614.37652164
143518,610.2365299199998
143519,606.0965381999999
143520,601.95654648
143521,596.5745630399999
143522,597.8165547599999
143523,598.06495476
143524,596.8229630399999
143525,596.8229630399999
143526,594.5873796
143527,589.20539616
143528,589.20539616
143529,590.44738788
143530,590.44738788
143531,588.5429796
143532,589.78497132
143533,585.3965796
143534,580.26299616
143535,571.9830127199999
143536,573.22500444
143537,571.9830127199999
143538,571.2378209999999
143539,572.23141272
143540,575.37781272
143541,579.51780444
143542,582.91260444
143543,584.89978788
143544,583.9061961599999
143545,584.8997878799998
143546,580.75979616
143547,581.7533878799999
143548,585.8933795999999
143549,588.7913796
143550,589.70219616
143551,592.8485961599999
143552,593.84218788
143553,592.6001961599999
143554,593.84218788
143555,594.8357796
143556,594.8357796
143557,593.84218788
143558,594.09058788
143559,593.84218788
143560,595.0841795999999
143561,595.0841795999999
143562,593.8421878799999
143563,593.5937878799999
143564,593.84218788
143565,593.5937878799999
143566,594.5873796
143567,596.8229630399999
143568,592.68297132
143569,589.5365713199999
143570,585.6449795999999
143571,580.5113961599999
143572,575.12941272
143573,573.887421
143574,567.26344584
143575,562.87505412
143576,558.7350624
143577,553.60147896
143578,549.70988724
143579,554.09827896
143580,563.62066812
143581,579.5186490000001
143582,603.2826133200002
143583,627.0465776400002
143584,666.5425254000004
143585,699.6624840000004
143586,728.0628591600004
143587,742.2216591600003
143588,758.6160426000004
143589,760.5204508800002
143590,770.0424426000002
143591,772.2780260400002
143592,799.5191680800002
143593,825.0215432400003
143594,846.1355101200003
143595,866.2558852800003
143596,892.7518521600002
143597,908.4838356000002
143598,912.9550190400001
143599,916.4326107600002
143600,904.6750356000002
143601,900.5350438800002
143602,878.92430184
143603,868.8227349600002
143604,860.9567515200002
143605,862.9439349600001
143606,854.3327598000002
143607,856.5683432400001
143608,860.0459184000001
143609,867.9119018400003
143610,873.2939018400002
143611,875.2810852800001
143612,863.0266935600002
143613,848.7851184000001
143614,824.7731515200003
143615,802.0031763600002
143616,791.2391929200003
143617,788.0927929200003
143618,790.3283929200003
143619,795.9587929200003
143620,820.2191763600003
143621,838.8491598000003
143622,870.7271266800002
143623,905.0890770000002
143624,939.2026273200003
143625,934.8142190400001
143626,920.3242438800002
143627,892.8346852800003
143628,858.7211349600002
143629,824.3591846400002
143630,811.1112012000002
143631,801.5892094800002
143632,810.4487846400002
143633,815.5823846400001
143634,830.0723598000002
143635,843.3203432400002
143636,860.9567184000001
143637,872.9627101200001
143638,894.3250770000002
143639,898.9618852800002
143640,902.1091050000002
143641,906.9123081600003
143642,907.1614947600004
143643,913.2894648000005
143644,929.4362017200004
143645,933.8245437600006
143646,935.6461023600004
143647,930.5952775200005
143648,913.2900692400005
143649,893.9976609600005
143650,888.2016361200006
143651,885.5519947200006
143652,884.8895698800004
143653,888.9467119200006
143654,891.5962788000006
143655,907.4938208400006
143656,923.5569877200007
143657,943.8429297600005
143658,961.4793297600005
143659,982.7588966400004
143660,989.1345132000006
143661,993.9369049200006
143662,996.7521214800006
143663,1006.9364883600007
143664,1014.4712800800005
143665,1006.3568635200005
143666,991.9496552400005
143667,975.6380635200005
143668,949.6389049200004
143669,919.9137214800005
143670,905.1753380400005
143671,908.8185297600005
143672,913.6209132000004
143673,912.0477049200005
143674,915.1941132000004
143675,913.3725214800004
143676,894.2457463200004
143677,874.7877711600004
143678,857.5653711600004
143679,847.5465546000005
143680,836.6997380400004
143681,852.2660966400005
143682,870.9788304000006
143683,903.3535890000005
143684,923.2255641600007
143685,949.6387310400005
143686,951.4603144800005
143687,953.8615227600006
143688,949.8871144800007
143689,952.2054979200005
143690,960.8166896400005
143691,971.0011144800006
143692,987.6439062000005
143693,995.4271062000005
143694,999.2359393200006
143695,991.2871558800005
143696,995.0131144800005
143697,978.0391144800005
143698,960.7339227600005
143699,952.0399062000004
143700,950.7150813600005
143701,932.1679062000005
143702,920.4103062000006
143703,913.0411062000005
143704,896.3982979200006
143705,879.5070896400005
143706,870.3990648000005
143707,866.9214399600005
143708,856.2402316800005
143709,853.9218151200006
143710,859.4693820000006
143711,871.3925488800005
143712,880.7489406000004
143713,894.9904826400004
143714,904.6780412400005
143715,908.8180164000005
143716,907.7415832800004
143717,897.8055667200006
143718,895.4871253200005
143719,892.3406839200004
143720,893.5826508000006
143721,882.9842673600006
143722,886.7102259600006
143723,884.3090425200005
143724,888.4490590800006
143725,887.2898590800005
143726,895.3214342400006
143727,909.3146011200006
143728,925.9573514400005
143729,935.3137266000006
143730,941.7721266000004
143731,943.0141183200005
143732,934.5685431600007
143733,920.2441762800005
143734,919.4989845600005
143735,921.9829680000006
143736,935.3137514400005
143737,953.5296852000005
143738,975.0576106800005
143739,996.5855361600004
143740,1017.4510699200004
143741,1034.6734285200005
143742,1047.0934368000003
143743,1070.2774285200005
143744,1073.0926285200007
143745,1088.9902119600006
143746,1097.5185788400006
143747,1111.1805540000007
143748,1115.8173705600007
143749,1121.0337954000006
143750,1111.7602450800007
143751,1100.0855113200007
143752,1078.0607692800006
143753,1061.4180189600006
143754,1058.6856355200007
143755,1046.3484934800006
143756,1049.9917266000007
143757,1059.8449514400008
143758,1055.7878094000007
143759,1060.4246508000008
143760,1067.0485431600007
143761,1074.9144106800009
143762,1086.6718947600007
143763,1101.2445457200006
143764,1086.5888629200006
143765,1086.0920794800006
143766,1066.5513126000005
143767,1041.0489457200006
143768,1024.4061457200005
143769,1013.5593291600005
143770,994.8465208800005
143771,989.3817126000006
143772,991.1204877600006
143773,1003.0436794800007
143774,1031.2784380800008
143775,1051.8956132400008
143776,1059.0991966800007
143777,1055.2075801200008
143778,1044.1951718400007
143779,1023.6607966800005
143780,1019.5207966800004
143781,1013.7248049600006
143782,1012.3172380800006
143783,1005.4448629200006
143784,997.9928877600007
143785,985.4072960400006
143786,989.9613043200006
143787,989.6300960400007
143788,980.2737291600006
143789,973.1529457200006
143790,964.8729788400005
143791,951.4594036800005
143792,932.4154202400007
143793,921.3202119600006
143794,916.8489954000006
143795,925.4601622800006
143796,920.2437540000006
143797,940.1985291600006
143798,953.6121043200006
143799,954.0260960400007
143800,946.5741126000006
143801,964.7072960400006
143802,970.3376960400007
143803,985.8213208800007
143804,995.5089540000005
143805,998.3241871200005
143806,985.4902119600005
143807,979.0318202400006
143808,970.4205788400006
143809,965.1213457200005
143810,965.4525208800005
143811,971.2485126000007
143812,966.5289457200006
143813,963.1341788400007
143814,947.4850202400006
143815,928.5238368000006
143816,906.9130533600006
143817,890.3530285200006
143818,872.0542285200005
143819,875.7801954000004
143820,876.6909871200005
143821,880.9137622800005
143822,881.4105622800004
143823,881.3277540000005
143824,879.6717705600004
143825,872.9649788400004
143826,867.4173788400005
143827,864.2709540000003
143828,867.5001208800004
143829,868.7420877600005
143830,889.7732463600005
143831,905.4224463600005
143832,906.4988877600006
143833,908.4861208800005
143834,905.8365374400006
143835,904.0149291600006
143836,896.3145374400004
143837,903.7665126000005
143838,896.5629291600005
143839,890.9325291600005
143840,872.8821954000005
143841,866.7550036800005
143842,849.3670616400004
143843,844.3162616400004
143844,848.6218864800005
143845,847.7939030400005
143846,849.3671444400004
143847,861.7871361600006
143848,876.6911527200006
143849,893.3339527200005
143850,906.6647278800004
143851,914.1995030400005
143852,913.2887113200004
143853,898.5503444400005
143854,876.4427941200004
143855,853.7556603600003
143856,841.7497348800003
143857,854.0869431600004
143858,863.2777680000003
143859,877.3537514400005
143860,897.8881183200004
143861,904.3465017600005
143862,898.7160934800004
143863,902.5248686400006
143864,894.8244934800005
143865,888.1177100400004
143866,887.0412852000005
143867,874.5385100400005
143868,859.6345431600005
143869,845.9725680000004
143870,832.3934011200005
143871,807.8846756400004
143872,787.2675584400005
143873,764.0836164000004
143874,748.8484495200005
143875,732.7024826400004
143876,744.4600826400005
143877,759.3640578000005
143878,787.1020164000005
143879,809.9548246800006
143880,831.8136272400006
143881,833.3036380800006
143882,836.7808406400006
143883,827.5896680400004
143884,820.8824623200004
143885,820.6340706000004
143886,823.7804623200003
143887,822.7040788800005
143888,828.0860788800004
143889,833.5508871600005
143890,833.3025037200005
143891,833.0541202800005
143892,833.0541368400005
143893,846.0537368400004
143894,864.8493202800004
143895,886.6256706000004
143896,893.5808540400005
143897,902.4404043600005
143898,904.9243629600005
143899,902.3575298400004
143900,895.1539381200004
143901,894.9055298400004
143902,894.5743215600005
143903,880.5811381200004
143904,865.0147712400005
143905,850.6075878000005
143906,837.8563960800005
143907,823.7804457600005
143908,809.8700954400005
143909,795.2973451200005
143910,783.9537699600005
143911,769.0498196400005
143912,749.7574527600004
143913,741.7258776000004
143914,734.9362941600004
143915,726.1595190000005
143916,725.9939190000005
143917,738.3311024400006
143918,741.5603107200006
143919,756.1330858800005
143920,765.8207024400006
143921,768.8843272800005
143922,761.1839521200005
143923,763.6679355600005
143924,750.1715438400005
143925,740.4011355600005
143926,736.2611355600005
143927,729.6371604000004
143928,727.0704018000005
143929,731.3760432000005
143930,744.2100514800005
143931,757.8720597600004
143932,771.9480432000006
143933,775.0944432000006
143934,781.7184597600005
143935,779.8141094400005
143936,776.8333508400007
143937,773.1074170800005
143938,761.9294833200005
143939,713.9055744000004
143940,665.3012292000004
143941,620.5884591600003
143942,581.8372808400002
143943,549.95849424
143944,549.7092662399999
143945,549.21247452
143946,546.97689108
143947,543.4993159200001
143948,540.0217407600001
143949,542.5057242
143950,540.27014076
143951,541.51213248
143952,542.7541242
143953,545.98329936
143954,539.27654904
143955,545.73489936
143956,546.72849108
143957,544.7413076400001
143958,543.0025241999999
143959,549.70927452
143960,546.72849936
143961,544.74131592
143962,547.72209108
143963,548.7156828
143964,547.47369108
143965,549.4608745200001
143966,547.22529108
143967,547.47369108
143968,548.2188828000001
143969,543.99611592
143970,543.0025241999999
143971,543.4993159200001
143972,542.0089242
143973,540.76693248
143974,545.23809936
143975,540.2701324799999
143976,539.27654076
143977,540.76693248
143978,541.01533248
143979,539.7733407600001
143980,544.49290764
143981,545.7348993600001
143982,545.48649936
143983,544.4929076400001
143984,538.53134904
143985,538.53134904
143986,541.0153324800001
143987,542.0089242
143988,543.7477076399999
143989,549.7092662399999
143990,546.48009108
143991,544.24450764
143992,540.27014076
143993,539.27654904
143994,539.02814904
143995,541.0153324800001
143996,537.53775732
143997,537.0409573200001
143998,536.0473656
143999,529.58901528
144000,521.88867324
144001,522.1370732400001
144002,521.64027324
144003,519.4046898
144004,522.63386496
144005,529.8374152800001
144006,528.0986235600001
144007,527.10503184
144008,529.3406152800001
144009,530.3342070000001
144010,531.8245904400001
144011,533.06658216
144012,539.2765407600001
144013,540.27013248
144014,537.78614904
144015,537.0409573200001
144016,541.5121242
